DEBUG: General     , 1641825166203> LoggerManager.init                  > Initializing...
LOG  : Mod         , 1641825171346> mod "EliazFitnessStrengthBooks" overrides media/lua/shared/translate/es/itemname_es.txt
LOG  : Mod         , 1641825171346> mod "EliazFitnessStrengthBooks" overrides media/lua/shared/translate/fr/itemname_fr.txt
LOG  : Mod         , 1641825171346> loading ExtraMapSymbols
LOG  : Mod         , 1641825171348> mod "ExtraMapSymbols" overrides icon.png
LOG  : Mod         , 1641825171349> loading ExtraMapSymbolsUI
LOG  : Mod         , 1641825171349> mod "ExtraMapSymbolsUI" overrides icon.png
LOG  : Mod         , 1641825171350> mod "ExtraMapSymbolsUI" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1641825171350> loading ForagingBuff01
LOG  : Mod         , 1641825171350> mod "ForagingBuff01" overrides media/lua/shared/translate/cn/sandbox_cn.txt
LOG  : Mod         , 1641825171351> mod "ForagingBuff01" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1641825171351> loading OutTheWindow
LOG  : Mod         , 1641825171358> mod "OutTheWindow" overrides media/lua/shared/translate/af/contextmenu_af.txt
LOG  : Mod         , 1641825171358> mod "OutTheWindow" overrides media/lua/shared/translate/ar/contextmenu_ar.txt
LOG  : Mod         , 1641825171358> mod "OutTheWindow" overrides media/lua/shared/translate/ca/contextmenu_ca.txt
LOG  : Mod         , 1641825171359> mod "OutTheWindow" overrides media/lua/shared/translate/ch/contextmenu_ch.txt
LOG  : Mod         , 1641825171359> mod "OutTheWindow" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1641825171360> mod "OutTheWindow" overrides media/lua/shared/translate/cs/contextmenu_cs.txt
LOG  : Mod         , 1641825171360> mod "OutTheWindow" overrides media/lua/shared/translate/da/contextmenu_da.txt
LOG  : Mod         , 1641825171360> mod "OutTheWindow" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1641825171361> mod "OutTheWindow" overrides media/lua/shared/translate/ee/contextmenu_ee.txt
LOG  : Mod         , 1641825171361> mod "OutTheWindow" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1641825171361> mod "OutTheWindow" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1641825171361> mod "OutTheWindow" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1641825171362> mod "OutTheWindow" overrides media/lua/shared/translate/hu/contextmenu_hu.txt
LOG  : Mod         , 1641825171362> mod "OutTheWindow" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1641825171363> mod "OutTheWindow" overrides media/lua/shared/translate/jp/contextmenu_jp.txt
LOG  : Mod         , 1641825171364> mod "OutTheWindow" overrides media/lua/shared/translate/ko/contextmenu_ko.txt
LOG  : Mod         , 1641825171364> mod "OutTheWindow" overrides media/lua/shared/translate/nl/contextmenu_nl.txt
LOG  : Mod         , 1641825171364> mod "OutTheWindow" overrides media/lua/shared/translate/no/contextmenu_no.txt
LOG  : Mod         , 1641825171364> mod "OutTheWindow" overrides media/lua/shared/translate/pl/contextmenu_pl.txt
LOG  : Mod         , 1641825171365> mod "OutTheWindow" overrides media/lua/shared/translate/pt/contextmenu_pt.txt
LOG  : Mod         , 1641825171365> mod "OutTheWindow" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1641825171365> mod "OutTheWindow" overrides media/lua/shared/translate/ro/contextmenu_ro.txt
LOG  : Mod         , 1641825171366> mod "OutTheWindow" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1641825171366> mod "OutTheWindow" overrides media/lua/shared/translate/th/contextmenu_th.txt
LOG  : Mod         , 1641825171366> mod "OutTheWindow" overrides media/lua/shared/translate/tr/contextmenu_tr.txt
LOG  : Mod         , 1641825171367> mod "OutTheWindow" overrides media/lua/shared/translate/ua/contextmenu_ua.txt
LOG  : Mod         , 1641825171367> mod "OutTheWindow" overrides preview.png
LOG  : Mod         , 1641825171367> mod "OutTheWindow" overrides readme.md
LOG  : Mod         , 1641825171367> loading ModTemplate
LOG  : Mod         , 1641825171369> loading ProgressiveCharacterMod
LOG  : Mod         , 1641825171370> mod "ProgressiveCharacterMod" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1641825171370> loading TheWorkshop
LOG  : Mod         , 1641825171376> loading ScrapArmor
LOG  : Mod         , 1641825171391> mod "ScrapArmor" overrides media/fileguidtable.xml
LOG  : Mod         , 1641825171396> mod "ScrapArmor" overrides preview.png
LOG  : Mod         , 1641825171396> loading TheWorkshop(new version)
LOG  : Mod         , 1641825171403> mod "TheWorkshop(new version)" overrides logo_mini.png
LOG  : Mod         , 1641825171403> mod "TheWorkshop(new version)" overrides media/fileguidtable.xml
LOG  : Mod         , 1641825171403> mod "TheWorkshop(new version)" overrides media/lua/client/itemtweaker_core.lua
LOG  : Mod         , 1641825171404> mod "TheWorkshop(new version)" overrides media/lua/server/items/the workshops_distributions+.lua
LOG  : Mod         , 1641825171404> mod "TheWorkshop(new version)" overrides media/lua/server/tw.lua
LOG  : Mod         , 1641825171404> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/magazines/twrecipemagazine.fbx
LOG  : Mod         , 1641825171405> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/magazines/twrecipemagazinereading.x
LOG  : Mod         , 1641825171405> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/boxlargeboltsground.fbx
LOG  : Mod         , 1641825171405> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/boxscrewsground.fbx
LOG  : Mod         , 1641825171405> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/chainground.fbx
LOG  : Mod         , 1641825171406> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/cordlessdrill.fbx
LOG  : Mod         , 1641825171406> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/fileground.fbx
LOG  : Mod         , 1641825171406> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/gunpartsground.fbx
LOG  : Mod         , 1641825171406> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/largeboltground.fbx
LOG  : Mod         , 1641825171407> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/metalpartsground.fbx
LOG  : Mod         , 1641825171407> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/metalworkbenchground.fbx
LOG  : Mod         , 1641825171408> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/motorground.fbx
LOG  : Mod         , 1641825171408> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/pliersground.fbx
LOG  : Mod         , 1641825171408> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/propanegasfurnaceground.fbx
LOG  : Mod         , 1641825171409> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/other/springground.fbx
LOG  : Mod         , 1641825171409> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/axeheadground.fbx
LOG  : Mod         , 1641825171409> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/forkheadground.fbx
LOG  : Mod         , 1641825171409> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/golfclubheadground.fbx
LOG  : Mod         , 1641825171410> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/hammerheadground.fbx
LOG  : Mod         , 1641825171410> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/hoeheadground.fbx
LOG  : Mod         , 1641825171410> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/longbladeground.fbx
LOG  : Mod         , 1641825171410> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/meatcleaverheadground.fbx
LOG  : Mod         , 1641825171410> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/pickaxeheadground.fbx
LOG  : Mod         , 1641825171411> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/rakeheadground.fbx
LOG  : Mod         , 1641825171411> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/scytheheadground.fbx
LOG  : Mod         , 1641825171411> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/shovelheadground.fbx
LOG  : Mod         , 1641825171411> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/sledgehammerheadground.fbx
LOG  : Mod         , 1641825171412> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/smallbladeground.fbx
LOG  : Mod         , 1641825171412> mod "TheWorkshop(new version)" overrides media/models_x/worlditems/toolheads/smallmetalbarground.fbx
LOG  : Mod         , 1641825171412> mod "TheWorkshop(new version)" overrides media/scripts/module_tw.txt
LOG  : Mod         , 1641825171412> mod "TheWorkshop(new version)" overrides media/scripts/module_tw_groundmodels_magazines.txt
LOG  : Mod         , 1641825171413> mod "TheWorkshop(new version)" overrides media/scripts/module_tw_groundmodels_other.txt
LOG  : Mod         , 1641825171413> mod "TheWorkshop(new version)" overrides media/scripts/module_tw_groundmodels_toolheads.txt
LOG  : Mod         , 1641825171413> mod "TheWorkshop(new version)" overrides media/scripts/module_tw_models.txt
LOG  : Mod         , 1641825171414> mod "TheWorkshop(new version)" overrides media/scripts/module_tw_recipes.txt
LOG  : Mod         , 1641825171414> mod "TheWorkshop(new version)" overrides media/scripts/twsounds_item.txt
LOG  : Mod         , 1641825171415> mod "TheWorkshop(new version)" overrides media/scripts/tw_magazines.txt
LOG  : Mod         , 1641825171415> mod "TheWorkshop(new version)" overrides media/scripts/tw_smelting.txt
LOG  : Mod         , 1641825171415> mod "TheWorkshop(new version)" overrides media/sound/armorcrafting.ogg
LOG  : Mod         , 1641825171415> mod "TheWorkshop(new version)" overrides media/sound/cordlessdrillswing.ogg
LOG  : Mod         , 1641825171416> mod "TheWorkshop(new version)" overrides media/sound/cordlessdrillswing1.ogg
LOG  : Mod         , 1641825171416> mod "TheWorkshop(new version)" overrides media/sound/cordlessdrillswing2.ogg
LOG  : Mod         , 1641825171416> mod "TheWorkshop(new version)" overrides media/sound/cordlessdrillswing3.ogg
LOG  : Mod         , 1641825171416> mod "TheWorkshop(new version)" overrides media/sound/equipcrafting.ogg
LOG  : Mod         , 1641825171417> mod "TheWorkshop(new version)" overrides media/sound/filecrafting.ogg
LOG  : Mod         , 1641825171417> mod "TheWorkshop(new version)" overrides media/sound/nailboxsound.ogg
LOG  : Mod         , 1641825171417> mod "TheWorkshop(new version)" overrides media/sound/scrapstuff.ogg
LOG  : Mod         , 1641825171418> mod "TheWorkshop(new version)" overrides media/sound/tapefix.ogg
LOG  : Mod         , 1641825171418> mod "TheWorkshop(new version)" overrides media/sound/weldfix.ogg
LOG  : Mod         , 1641825171418> mod "TheWorkshop(new version)" overrides media/sound/welding2.ogg
LOG  : Mod         , 1641825171419> mod "TheWorkshop(new version)" overrides media/textures/item_ - copy.png
LOG  : Mod         , 1641825171419> mod "TheWorkshop(new version)" overrides media/textures/item_.png
LOG  : Mod         , 1641825171419> mod "TheWorkshop(new version)" overrides media/textures/item_airtank.png
LOG  : Mod         , 1641825171419> mod "TheWorkshop(new version)" overrides media/textures/item_axehead.png
LOG  : Mod         , 1641825171420> mod "TheWorkshop(new version)" overrides media/textures/item_boxlargebolts.png
LOG  : Mod         , 1641825171420> mod "TheWorkshop(new version)" overrides media/textures/item_boxscrews.png
LOG  : Mod         , 1641825171420> mod "TheWorkshop(new version)" overrides media/textures/item_chain.png
LOG  : Mod         , 1641825171421> mod "TheWorkshop(new version)" overrides media/textures/item_cordlessdrill.png
LOG  : Mod         , 1641825171421> mod "TheWorkshop(new version)" overrides media/textures/item_file.png
LOG  : Mod         , 1641825171421> mod "TheWorkshop(new version)" overrides media/textures/item_forkhead.png
LOG  : Mod         , 1641825171422> mod "TheWorkshop(new version)" overrides media/textures/item_golfclubhead.png
LOG  : Mod         , 1641825171422> mod "TheWorkshop(new version)" overrides media/textures/item_gunparts.png
LOG  : Mod         , 1641825171422> mod "TheWorkshop(new version)" overrides media/textures/item_hammerhead.png
LOG  : Mod         , 1641825171423> mod "TheWorkshop(new version)" overrides media/textures/item_hoehead.png
LOG  : Mod         , 1641825171423> mod "TheWorkshop(new version)" overrides media/textures/item_largebolt.png
LOG  : Mod         , 1641825171423> mod "TheWorkshop(new version)" overrides media/textures/item_longblade.png
LOG  : Mod         , 1641825171423> mod "TheWorkshop(new version)" overrides media/textures/item_meatcleaverhead.png
LOG  : Mod         , 1641825171424> mod "TheWorkshop(new version)" overrides media/textures/item_metalparts.png
LOG  : Mod         , 1641825171424> mod "TheWorkshop(new version)" overrides media/textures/item_metalworkbench.png
LOG  : Mod         , 1641825171424> mod "TheWorkshop(new version)" overrides media/textures/item_motor.png
LOG  : Mod         , 1641825171424> mod "TheWorkshop(new version)" overrides media/textures/item_pickaxehead.png
LOG  : Mod         , 1641825171424> mod "TheWorkshop(new version)" overrides media/textures/item_pliers.png
LOG  : Mod         , 1641825171425> mod "TheWorkshop(new version)" overrides media/textures/item_propanegasfurnace.png
LOG  : Mod         , 1641825171425> mod "TheWorkshop(new version)" overrides media/textures/item_rakehead.png
LOG  : Mod         , 1641825171425> mod "TheWorkshop(new version)" overrides media/textures/item_scythehead.png
LOG  : Mod         , 1641825171426> mod "TheWorkshop(new version)" overrides media/textures/item_shovelhead.png
LOG  : Mod         , 1641825171426> mod "TheWorkshop(new version)" overrides media/textures/item_sledgehammerhead.png
LOG  : Mod         , 1641825171426> mod "TheWorkshop(new version)" overrides media/textures/item_smallblade.png
LOG  : Mod         , 1641825171426> mod "TheWorkshop(new version)" overrides media/textures/item_smallmetalbar.png
LOG  : Mod         , 1641825171427> mod "TheWorkshop(new version)" overrides media/textures/item_smallmetalsheetmold.png
LOG  : Mod         , 1641825171427> mod "TheWorkshop(new version)" overrides media/textures/item_spring.png
LOG  : Mod         , 1641825171427> mod "TheWorkshop(new version)" overrides media/textures/item_workshopmag1.png
LOG  : Mod         , 1641825171428> mod "TheWorkshop(new version)" overrides media/textures/item_workshopmag2.png
